CustomerID,Recency,Frequency,Monetary,Cluster3,Cluster4,Cluster,ClusterLabel
13816,23,2,571.670002698898,0,1,1,Occasional Shoppers
12640,23,3,1174.5799986124,0,1,1,Occasional Shoppers
13558,5,4,605.059997439384,0,1,1,Occasional Shoppers
13199,3,38,9817.11991342902,0,0,0,Loyal Customers
12910,23,8,3075.03999948502,0,1,1,Occasional Shoppers
17434,2,7,2373.81997060776,0,1,1,Occasional Shoppers
12991,23,2,503.759999603033,0,1,1,Occasional Shoppers
15432,23,1,171.189997673035,0,1,1,Occasional Shoppers
17828,22,4,1820.08999633789,0,1,1,Occasional Shoppers
17942,7,1,77.4999965429306,0,1,1,Occasional Shoppers
12828,2,6,1018.70999157429,0,1,1,Occasional Shoppers
16353,3,23,6675.70983403921,0,0,0,Loyal Customers
13868,7,2,3192.53994220495,0,1,1,Occasional Shoppers
14031,7,19,17286.859839201,0,0,0,Loyal Customers
13318,1,3,640.759997367859,0,1,1,Occasional Shoppers
14546,5,5,2578.08998504281,0,1,1,Occasional Shoppers
14051,0,23,15610.3897924423,0,0,0,Loyal Customers
15615,10,23,10399.7399032116,0,0,0,Loyal Customers
17001,0,11,3989.56996533275,0,1,1,Occasional Shoppers
13021,4,9,2616.37997189164,0,1,1,Occasional Shoppers
15194,3,15,7616.52997744083,0,0,0,Loyal Customers
15224,358,2,322.080003619194,1,3,3,Churned Customers
14239,43,11,2380.84997200966,0,1,1,Occasional Shoppers
18125,29,4,1142.98999837041,0,1,1,Occasional Shoppers
13709,3,13,6328.04995751381,0,0,0,Loyal Customers
18016,32,5,1483.55999022722,0,1,1,Occasional Shoppers
17796,40,4,697.899991691113,0,1,1,Occasional Shoppers
14595,19,6,1740.59999203682,0,1,1,Occasional Shoppers
17239,312,1,382.499995231628,1,3,3,Churned Customers
14016,161,4,4341.20999139547,1,3,3,Churned Customers
16214,170,3,1062.75000095367,1,3,3,Churned Customers
16996,30,6,1456.95999383926,0,1,1,Occasional Shoppers
13358,268,1,439.029991686344,1,3,3,Churned Customers
16843,42,16,10196.5699313283,0,0,0,Loyal Customers
16729,38,21,7239.91997151077,0,0,0,Loyal Customers
18229,11,20,7276.90000152588,0,0,0,Loyal Customers
15813,207,2,1303.90999168158,1,3,3,Churned Customers
13001,4,13,9818.81993538141,0,0,0,Loyal Customers
16618,31,5,2647.59000658989,0,1,1,Occasional Shoppers
17655,10,7,2638.93997240067,0,1,1,Occasional Shoppers
17400,126,5,2129.95998203754,0,1,1,Occasional Shoppers
15333,208,1,1028.56001472473,1,3,3,Churned Customers
16877,12,6,853.719992220402,0,1,1,Occasional Shoppers
13769,2,10,2796.50997877121,0,1,1,Occasional Shoppers
18118,10,26,5653.81996321678,0,0,0,Loyal Customers
14038,78,3,1560.37997618318,0,1,1,Occasional Shoppers
12808,36,3,483.64999461174,0,1,1,Occasional Shoppers
14561,75,3,1080.75999450684,0,1,1,Occasional Shoppers
13630,5,7,2031.77997845411,0,1,1,Occasional Shoppers
15974,39,7,3442.14997801185,0,1,1,Occasional Shoppers
16011,8,16,3362.70998856425,0,0,0,Loyal Customers
15407,33,4,1056.43999201059,0,1,1,Occasional Shoppers
15058,25,11,2124.98998311162,0,1,1,Occasional Shoppers
17234,182,1,149.889998555183,1,3,3,Churned Customers
18219,2,10,2069.76998671889,0,1,1,Occasional Shoppers
12615,2,4,2291.18997913599,0,1,1,Occasional Shoppers
12843,65,8,1702.25997257233,0,1,1,Occasional Shoppers
15838,11,19,33643.0798153877,0,0,0,Loyal Customers
14883,18,6,761.589996933937,0,1,1,Occasional Shoppers
15172,8,5,1624.0499868989,0,1,1,Occasional Shoppers
16447,135,1,259.009995490313,0,1,1,Occasional Shoppers
15105,18,7,2298.93000805378,0,1,1,Occasional Shoppers
13813,39,4,1366.85998752713,0,1,1,Occasional Shoppers
17588,100,3,1240.19999575615,0,1,1,Occasional Shoppers
13437,14,7,3408.0599937439,0,1,1,Occasional Shoppers
16808,99,2,288.42000067234,0,1,1,Occasional Shoppers
14004,43,7,4582.6399576664,0,1,1,Occasional Shoppers
17863,59,6,3159.99997508526,0,1,1,Occasional Shoppers
17957,66,1,111.679997552186,0,1,1,Occasional Shoppers
14407,107,6,2157.7300067246,0,1,1,Occasional Shoppers
15031,4,4,668.140002310276,0,1,1,Occasional Shoppers
13229,225,1,160.949998617172,1,3,3,Churned Customers
16833,1,4,1106.52999606729,0,1,1,Occasional Shoppers
17749,178,2,674.519995093346,1,3,3,Churned Customers
15024,9,10,1661.32999202609,0,1,1,Occasional Shoppers
17774,96,4,1225.40999519825,0,1,1,Occasional Shoppers
13984,26,5,920.509979248047,0,1,1,Occasional Shoppers
12457,66,7,2363.22998332977,0,1,1,Occasional Shoppers
14769,2,8,10674.7499351501,0,1,1,Occasional Shoppers
15192,119,3,1044.31998354197,0,1,1,Occasional Shoppers
13680,1,4,3722.41999679804,0,1,1,Occasional Shoppers
17051,194,1,247.140001654625,1,3,3,Churned Customers
14655,8,4,1932.22995066643,0,1,1,Occasional Shoppers
14467,17,4,598.759999871254,0,1,1,Occasional Shoppers
16873,4,6,7123.61998832226,0,1,1,Occasional Shoppers
