13082,126,9,3613.6300060451
14572,3,7,2832.83997258544
14794,2,7,1319.90999338776
17438,253,1,388.449997186661
14077,40,5,499.41999900341
15210,225,1,331.180000782013
18037,154,6,70.0200002491474
15606,61,9,2920.15999484062
18062,173,3,720.519992589951
16230,189,2,542.030000448227
14245,219,2,1693.44999432564
17443,219,1,534.239971160889
17646,219,3,1008.38999032974
14948,23,6,1101.96999931335
15027,30,4,1066.14999079704
13069,0,24,4436.11997658014
13458,7,14,9646.569989115
17706,4,17,10504.4899025857
14891,148,2,554.379991292953
12468,187,2,729.540002703667
14364,108,8,3717.3499404192
15453,1,7,1388.36999341846
15265,151,2,1506.11999678612
18225,3,12,5509.11994507909
16723,91,2,589.149996995926
13901,72,5,2867.19999861717
13928,10,4,464.569998025894
12854,78,3,1324.49999970198
12364,7,4,1313.10000237823
14854,78,7,2759.82997825742
12579,78,1,440.419999480248
16136,59,3,709.379999399185
14780,54,2,447.680000901222
14547,3,8,4007.53996130824
13760,54,2,286.790000528097
18042,53,1,165.049996256828
13871,22,13,6403.24993738532
16626,0,17,4413.09998226166
13735,24,4,2885.2399725914
16438,5,5,798.349992662668
18287,42,3,1837.27999913692
17052,28,1,413.749999791384
15864,22,6,1936.31993722916
15465,19,18,7354.61990988255
14701,10,9,2549.36999684572
17468,10,2,137.000000476837
14755,9,11,5010.27996608615
16062,9,4,1153.61998510361
13255,9,2,399.509999752045
17062,313,4,538.369998931885
13225,3,7,6463.83997583389
16676,33,4,1592.11999154091
14057,23,17,6217.95996198058
16809,23,5,914.689984977245
16948,138,3,435.019989877939
17102,261,1,25.5
18191,261,1,207.800003051758
16859,144,2,747.80999481678
15245,134,3,2515.83998650312
17250,3,2,384.519999116659
15641,105,4,1887.19999569654
16022,260,1,628.279996275902
12733,234,1,383.949996948242
17505,161,2,1145.83999335766
13552,66,12,3740.06995978951
14037,176,2,147.199999570847
16498,161,2,100.969998776913
16317,119,3,1341.64999261498
15505,52,5,3610.9599801898
17339,94,2,243.360001087189
13889,92,1,416.899986743927
16418,44,3,675.269993960857
12592,92,2,437.600001811981
16468,74,1,74.8999977111816
14109,72,1,144.199999570847
17829,298,1,889.239988803864
13914,11,2,626.449993133545
13136,56,5,2607.60997071862
17042,2,5,1044.37999415398
13017,7,1,204
17022,31,1,70.9999983310699
15671,18,7,2657.12997150421
12507,134,3,1304.81000518799
17357,24,2,388.139997929335
12693,127,4,855.909995555878
16485,77,1,363.649996578693
13277,15,4,258.399997711182
18032,334,1,73.4999985694885
12686,371,1,89.1399998664856
12864,138,1,147.119997382164
17879,173,1,178.519996762276
18136,63,3,784.329991817474
13703,318,1,99.4999980926514
14651,67,2,654.59999999404
15057,275,2,1489.49999660254
12545,75,2,1000.39000511169
14485,38,1,165.749998927116
17082,33,2,2003.84999203682
15567,18,1,186.009996175766
16240,24,2,3718.79998400807
14438,306,1,131.900002717972
17203,35,6,3563.84996443987
12478,3,1,680.989995956421
15861,12,8,3165.36000095308
17864,12,3,597.49999165535
13072,266,1,177.149999141693
13527,33,7,2287.5099773407
12438,14,2,2906.84999501705
18270,38,2,283.150000810623
17666,3,2,728.159992933273
14428,7,5,1244.82998514175
16621,51,4,813.47999382019
13626,252,1,257.230000734329
15478,40,2,1441.41998076439
12849,31,2,1050.89000302553
14921,30,2,1316.06999331713
12532,30,1,349.829995155334
13429,10,4,1006.79997324944
17652,25,12,4867.7199665606
15211,60,2,894.409996509552
15858,15,5,1438.84998662025
14857,59,2,1173.11998808384
12824,59,1,397.120000839233
14710,14,4,606.130000136793
13919,59,2,384.809996932745
13309,7,5,1456.78998148441
13028,22,2,661.319996476173
14482,18,6,2068.1499684006
16013,3,47,37130.5996050835
17865,30,20,10526.3199158311
16454,44,2,6.90000009536743
17831,33,1,35.4000005722046
17389,0,34,31833.679707408
13139,16,7,5064.93995505571
12408,32,5,2888.54999339581
13717,32,6,1445.00999179482
15434,8,5,1041.47998201847
17219,31,1,114.229998886585
16945,21,19,4345.4999423027
13632,24,5,2121.26999074221
13596,5,2,697.039995640516
17236,12,6,916.129996180534
17924,11,7,2962.49999934435
16539,2,4,1388.80999469757
15136,2,4,1286.69999027252
18273,2,3,203.999996185303
17602,2,6,5102.96994796395
12935,2,7,2160.69999918342
13394,1,8,2520.01997876167
15877,1,2,493.279996663332
16367,37,2,804.48999029398
15689,119,2,254.099997520447
17576,8,19,3622.67998373508
14907,3,7,3501.09997582436
18239,218,5,1561.61000096798
12559,310,2,561.709994375706
13819,301,3,1140.34999847412
12662,0,11,3849.77999153733
14497,309,1,475.36999630928
17457,126,5,1737.69997620583
16938,8,4,2736.38000410795
17226,308,1,393.489999890327
16725,302,7,781.019990369678
13334,82,3,3536.81995812058
13955,154,2,322.960000872612
14048,305,1,409.929997205734
12576,35,5,1315.82999682426
15944,276,1,325.099997997284
16710,19,10,2483.0399749577
12924,88,4,933.699991285801
15502,15,12,10384.92993626
17848,81,9,901.199999630451
13018,16,28,7277.6999566853
12348,75,4,1797.23999667168
15442,248,1,593.999977111816
16394,56,5,1555.33997511864
13266,11,12,3834.25998294353
17133,15,7,4892.24005377293
16700,8,13,5076.54995718598
12502,95,5,3723.86998403072
17423,46,2,698.410003185272
15757,65,2,714.419993698597
12414,217,3,562.409989178181
14159,19,11,4693.00997157395
16462,73,3,136
17015,28,3,1842.5599835515
16081,56,5,2806.90000531077
12731,23,12,18895.9098916054
17867,30,6,1197.10000652075
16112,143,4,195.740001440048
17287,26,7,1064.11000308394
15587,50,4,913.680009841919
14720,5,3,663.809993505478
16206,54,4,537.060000091791
12884,88,1,309.049996376038
16360,4,6,3512.52999170125
12756,86,1,112.08000254631
15622,43,9,3709.55998027325
17321,8,2,700.859994590282
15111,29,3,1567.47997659445
16556,66,7,3313.78996968269
16743,29,7,2238.0899797678
13853,57,1,1090.13999032974
16904,4,16,3754.26996034384
15018,38,3,496.209999479353
17720,26,4,1195.94000339508
17763,263,1,15
14226,28,5,2232.19000425935
14424,17,1,322.080001831055
16131,51,6,3506.53999912739
13700,26,10,2265.11998027563
18035,35,3,730.40000641346
17591,73,7,2225.96995216608
13173,4,2,353.649994507432
13904,37,2,332.640000760555
13878,54,1,1281.52999353409
12627,10,7,4478.52998292446
15179,18,5,2206.94998821616
13121,269,1,283.730001270771
14481,164,2,636.510003209114
14261,50,2,1163.45000004768
14176,297,4,576.8999979496
13844,11,1,361.619999885559
15952,33,4,806.569996237755
13972,70,2,190.249998748302
17176,201,1,306.129997164011
16804,23,3,536.9899944067
14669,241,3,1269.98999774456
14388,10,8,3212.83995917439
16113,183,1,161.379998922348
16488,33,3,498.799997866154
18221,22,5,1041.60999560356
17523,11,4,652.740007668734
12645,33,4,1775.17999148369
16582,113,1,313.620000660419
14329,17,7,5014.83995985985
14549,311,1,289.239998757839
16369,18,3,1553.6599971503
16607,17,14,3347.70997326076
16642,4,2,688.329994916916
13300,169,1,371.889998793602
16045,119,4,1340.700001508
12680,0,4,862.810000061989
16878,84,1,13.299999833107
18171,58,5,1231.30998337269
13003,105,3,149.049999952316
17101,10,4,1621.72999215126
14023,7,2,584.069995641708
12952,5,4,1387.78998422623
16897,299,2,289.779998064041
13529,78,2,307.760003566742
14592,35,3,570.459997743368
14820,21,4,507.290000081062
14116,19,5,1382.73999595642
14414,91,7,1496.97999188304
14805,15,4,554.649995565414
14830,53,1,197.129997044802
15637,52,1,223.359997868538
15680,9,3,1333.67999327183
14295,40,1,166.199993133545
15043,31,1,536.999988555908
16284,31,2,823.969995886087
13522,30,1,125.799999713898
18274,30,1,175.919999718666
15850,19,2,238.849997118115
17253,18,1,178.259996712208
18096,11,3,911.149991452694
16274,373,1,357.949999809265
18196,95,2,689.129998296499
17830,1,3,398.699998378754
13751,288,1,296.249994903803
13851,95,3,2651.4599968493
16063,260,1,335.320000648499
15716,145,4,1118.8100079596
16777,80,2,226.34999781847
13368,256,2,623.399995088577
13649,256,2,346.599996089935
15068,46,2,553.35999892652
17670,227,1,205.699997901917
16965,226,1,201.189997732639
15143,225,1,259.449999004602
12670,10,5,2996.04997849464
16709,84,5,3029.86998796463
18018,108,2,122.140000075102
17058,81,3,1179.88998773694
15314,199,1,327.969997644424
15825,172,1,532.939997434616
13461,38,3,1444.99999904633
13477,37,6,1454.57998797297
12763,138,2,494.080007910728
14660,86,2,285.740003287792
17033,86,3,1030.13997730613
14227,26,10,3350.95996665955
17898,85,2,152.059997051954
12434,84,2,806.139993309975
16690,72,2,225.580001592636
15690,4,2,239.759998440742
12917,128,1,593.999977111816
14975,57,1,279.93999761343
16106,65,1,108.380001068115
13810,28,3,1499.00999450684
12695,7,4,582.099991798401
16239,56,2,414.199996471405
12783,2,6,2225.90997439623
14937,56,3,1621.88000440598
15620,56,3,1553.17999279499
12477,22,6,13219.7398999929
15605,36,5,1198.22998738289
16333,7,22,26626.7992043495
13467,10,2,1083.70999184251
17076,36,3,841.079984903336
13447,23,3,1129.13998824358
15061,3,48,54534.139646709
12474,17,18,7375.78999897838
13816,23,2,571.670002698898
12640,23,3,1174.5799986124
13558,5,4,605.059997439384
13199,3,38,9817.11991342902
12910,23,8,3075.03999948502
17434,2,7,2373.81997060776
12991,23,2,503.759999603033
15432,23,1,171.189997673035
17828,22,4,1820.08999633789
17942,7,1,77.4999965429306
12828,2,6,1018.70999157429
16353,3,23,6675.70983403921
13868,7,2,3192.53994220495
14031,7,19,17286.859839201
13318,1,3,640.759997367859
14546,5,5,2578.08998504281
14051,0,23,15610.3897924423
15615,10,23,10399.7399032116
17001,0,11,3989.56996533275
13021,4,9,2616.37997189164
15194,3,15,7616.52997744083
15224,358,2,322.080003619194
14239,43,11,2380.84997200966
18125,29,4,1142.98999837041
13709,3,13,6328.04995751381
18016,32,5,1483.55999022722
17796,40,4,697.899991691113
14595,19,6,1740.59999203682
17239,312,1,382.499995231628
14016,161,4,4341.20999139547
16214,170,3,1062.75000095367
16996,30,6,1456.95999383926
13358,268,1,439.029991686344
16843,42,16,10196.5699313283
16729,38,21,7239.91997151077
18229,11,20,7276.90000152588
15813,207,2,1303.90999168158
13001,4,13,9818.81993538141
16618,31,5,2647.59000658989
17655,10,7,2638.93997240067
17400,126,5,2129.95998203754
15333,208,1,1028.56001472473
16877,12,6,853.719992220402
13769,2,10,2796.50997877121
18118,10,26,5653.81996321678
14038,78,3,1560.37997618318
12808,36,3,483.64999461174
14561,75,3,1080.75999450684
13630,5,7,2031.77997845411
15974,39,7,3442.14997801185
16011,8,16,3362.70998856425
15407,33,4,1056.43999201059
15058,25,11,2124.98998311162
17234,182,1,149.889998555183
18219,2,10,2069.76998671889
12615,2,4,2291.18997913599
12843,65,8,1702.25997257233
15838,11,19,33643.0798153877
14883,18,6,761.589996933937
15172,8,5,1624.0499868989
16447,135,1,259.009995490313
15105,18,7,2298.93000805378
13813,39,4,1366.85998752713
17588,100,3,1240.19999575615
13437,14,7,3408.0599937439
16808,99,2,288.42000067234
14004,43,7,4582.6399576664
17863,59,6,3159.99997508526
17957,66,1,111.679997552186
14407,107,6,2157.7300067246
15031,4,4,668.140002310276
13229,225,1,160.949998617172
16833,1,4,1106.52999606729
17749,178,2,674.519995093346
15024,9,10,1661.32999202609
17774,96,4,1225.40999519825
13984,26,5,920.509979248047
12457,66,7,2363.22998332977
14769,2,8,10674.7499351501
15192,119,3,1044.31998354197
13680,1,4,3722.41999679804
17051,194,1,247.140001654625
14655,8,4,1932.22995066643
14467,17,4,598.759999871254
16873,4,6,7123.61998832226
12957,9,8,4017.53999209404
14442,204,2,1589.81998771429
12729,113,1,453.009994029999
16655,17,6,3794.51995968819
14447,18,5,1163.23000383377
14823,180,3,321.429997622967
12610,22,5,2099.53999555111
14338,161,2,588.219998270273
17081,25,2,290.159996002913
16244,211,2,1522.74999952316
17625,18,4,2046.99999369681
14224,110,4,1050.11999338865
13655,114,2,932.969993472099
13259,61,1,292.319997146726
12427,21,3,825.799994468689
14204,2,1,161.029997289181
17420,50,3,598.829992055893
14071,3,8,1438.81999562681
15036,72,3,465.549995198846
15853,51,1,110.799998283386
12370,51,4,3545.68999755383
13635,67,1,1071.02999258041
17917,45,3,341.280000180006
17031,11,2,380.34999370575
15585,176,1,455.299996256828
13427,19,3,582.599995583296
15279,354,1,290.510001420975
13917,49,2,272.03999710083
17259,148,2,603.369993805885
16350,21,4,1116.46999311447
18259,24,3,2338.59997034073
15870,32,1,354.089994609356
14293,3,4,1046.55998322368
17370,72,4,446.17999702692
14818,73,3,657.799994528294
16823,227,1,358.379997909069
17964,31,2,471.699993759394
15244,65,2,631.569998562336
12402,323,1,225.600003957748
17041,26,3,1081.56999403238
15447,330,1,155.170000553131
17447,40,2,541.530001282692
17472,191,3,710.289998233318
15749,235,3,44534.2994103432
15541,114,1,85.1299983859062
13422,64,1,2626.29998624325
16432,64,1,287.400003910065
15766,64,1,315.059995889664
14427,50,2,363.34000146389
15427,33,3,1483.13999438286
14863,29,1,266.760003089905
17432,18,2,365.759998977184
12452,16,2,430.56999874115
15380,8,5,1690.26001310349
12417,3,9,3649.09999403358
14850,311,1,325.750002145767
13494,311,1,316.259997367859
14457,310,1,113.639998316765
14036,284,1,626.649991631508
16427,263,2,241.060002148151
16078,283,1,79.1999969482422
15709,283,1,133.249995470047
13803,255,1,277.070000171661
12823,74,5,1759.50002193451
16788,123,2,597.479995012283
17991,225,2,93.3500010967255
17615,130,3,329.59999871254
17162,28,10,1715.45997831225
14682,187,2,51.9999980926514
14548,150,2,652.799987792969
12749,3,5,4090.87998393178
17353,129,2,1740.00005722046
15239,10,2,780.590002268553
16412,53,1,151.830000400543
14412,42,2,770.030001163483
15494,21,2,1299.22997879982
17387,19,2,784.109997212887
17026,185,2,154.830004692078
16600,4,6,813.519994050264
14803,162,3,845.54998922348
15437,262,1,200.159998089075
13239,261,1,329.559999108315
13132,261,1,77.2999997138977
16620,3,2,178.959997415543
14152,75,2,621.289993166924
12506,232,1,73.4999996423721
15630,45,2,1186.34998241067
18165,177,1,302.459990620613
17139,15,12,10668.469953537
12540,19,17,13400.2399625182
12420,63,1,600.389993667603
14138,1,2,982.379985451698
14911,1,201,143825.059344657
16210,1,18,21086.3004258871
13169,63,2,712.879999637604
13695,31,15,2504.12997794151
13798,1,57,37153.8496761024
16705,0,20,14034.9899442494
15836,50,1,137.369999408722
17377,23,20,4100.91993609071
16017,47,1,211.879998922348
14121,3,4,2780.14998984337
17521,29,3,723.210004448891
16025,29,1,439.660000801086
14189,2,15,4654.0799780786
17502,9,4,689.099999904633
15159,1,30,18641.0098760426
12538,29,1,363.949999213219
14748,29,5,1415.74999147654
14768,17,2,192.599997997284
12971,3,86,11189.9099494219
16722,17,13,4730.80997747183
15498,2,27,13316.3999381959
15634,17,1,243.549996376038
14085,2,18,4448.53995731473
13159,8,4,1437.84999573231
14289,8,6,911.259989976883
14367,8,16,9261.5198598057
15904,8,1,164.680000901222
17675,1,31,20374.2797644138
14299,8,9,3965.61997938156
17402,4,13,2633.85001131892
16858,368,1,375.689994812012
17674,74,2,551.03998708725
14487,26,6,1196.32999953628
16654,141,4,601.269999980927
17470,44,5,1125.06999087334
14733,16,12,9585.90991926193
12931,21,15,42055.960337162
15856,4,27,16387.5698595345
15581,120,13,3679.96998903155
12377,315,2,1628.11998772621
13050,14,17,5836.8599511683
12481,22,10,5596.31999340653
17961,21,39,1296.43999314308
16407,12,10,2126.92999303341
12778,19,6,822.230004012585
15981,24,8,3408.47996377945
16110,45,3,1337.47999620438
14665,60,5,1835.69998705387
15226,310,1,154.409997224808
14460,110,3,434.339993983507
17071,28,9,2429.0299628377
13873,119,3,389.599999666214
16339,284,1,109.949998140335
16518,61,2,484.319998323917
15319,283,1,204.499995678663
16212,19,2,690.339993476868
12352,36,8,2506.03997921944
16253,66,2,3683.86000925303
14680,25,16,28754.1099137068
16092,114,3,817.86000084877
17893,225,1,112.249996989965
13694,3,50,65039.6196662933
13014,10,10,3466.27996531129
18065,5,14,2392.82998025417
15124,22,2,184.189999222755
14700,32,3,2235.29999697208
14512,187,2,275.280000925064
16883,187,2,276.729998707771
14621,1,5,1788.35998356342
13269,1,15,5346.22998014092
13669,50,2,218.550002753735
16450,149,1,311.920003890991
14716,43,2,329.679995954037
13184,14,10,1701.28999699652
13186,39,3,1575.8899737075
14936,33,8,8137.01995149255
12642,25,3,1013.26000595093
16042,22,5,1197.26999664307
12649,107,3,623.509997814894
13507,3,4,2479.15998199582
13320,78,4,1548.69999626279
17997,74,8,1970.66999289393
17581,0,25,11045.0399027765
16669,23,3,1374.86999376118
13279,78,1,137.749999284744
17205,53,1,384.079999566078
16076,3,10,2234.72996592522
17878,43,1,379.449997663498
14971,35,3,1116.56999137998
17545,43,3,645.959994506091
16688,1,4,1260.85998886824
14357,43,1,225.769999206066
16790,3,6,1545.61998796463
12685,28,6,2863.07998859882
16433,28,1,184.259997665882
18014,28,1,166.419998884201
13091,28,1,345.819995254278
14836,10,3,102.450000286102
16924,21,3,846.749988913536
14342,21,4,668.56000623107
14868,3,8,2953.58996987343
14793,21,1,228.989996790886
16279,21,3,1509.57998794317
14903,21,5,2810.62998911738
17555,19,2,483.259997367859
13118,19,5,1197.80998426676
12488,9,3,1298.66000080109
14893,9,2,1237.84998045862
16926,371,1,230.249997615814
12793,334,2,545.479998588562
12472,32,7,6572.10998174548
13304,351,1,300.419998526573
18116,67,8,1418.02998748422
13397,72,5,1544.1299943924
14045,109,4,1659.74998390675
12735,315,2,779.569993138313
13951,176,3,674.449995875359
15065,37,4,3158.12998822331
17096,15,4,1022.12998557091
14461,148,3,2103.0599938035
16943,211,3,816.729988098145
13101,234,1,101.189997196198
17946,233,2,149.580002188683
16185,16,2,529.409997105598
14410,92,9,1105.06998638809
12897,204,2,216.500003814697
17179,178,3,711.790000975132
14997,46,3,546.199994921684
17284,60,6,1652.57998932898
13575,23,5,732.069995880127
16357,33,3,658.879991292953
13492,136,3,1269.83998441696
13730,135,2,752.599996805191
12710,96,3,1149.02000021935
17105,159,2,665.779998004436
15122,114,3,1633.77998998761
15743,16,4,784.459989488125
17742,113,2,355.110002994537
17045,113,3,339.440001547337
13848,92,3,1254.99997735023
13441,91,1,296.640002012253
13823,18,2,957.659988671541
12674,38,4,1970.59999296069
13866,74,1,145.67000246048
15532,25,4,1580.92998358607
14961,10,9,7044.6799929142
12853,134,6,1957.0999879837
17317,46,3,2600.33997058868
15412,171,1,190.529999017715
16024,12,1,251.239995867014
15863,25,2,68.8399986028671
14179,40,2,719.779994875193
15700,172,2,696.680000960827
13762,218,1,306.720005989075
13705,7,3,711.859998941422
14111,14,4,692.84999871254
12753,22,6,21429.3899459839
17164,32,7,2467.34999728203
17649,138,1,868.489994287491
15269,23,1,408.799995422363
13065,373,1,205.860000491142
14886,252,1,364.799996852875
17299,11,4,669.109991341829
15675,81,3,323.689997136593
15768,115,3,621.829997986555
14393,218,1,67.9500007629395
17725,16,11,3439.07998692989
14102,5,5,1360.28001129627
16278,100,1,566.379997730255
15507,171,1,492.359997630119
16091,154,2,315.059992313385
17044,25,1,948.479999542236
15695,266,2,409.980000972748
17715,200,1,326.400009155273
17783,72,2,283.469995617867
13883,10,5,2674.48000264168
15327,52,1,208.750003010035
12863,52,1,521.200001716614
16601,40,1,244.799997329712
15054,12,2,302.099997192621
17011,30,1,270.899999856949
16038,7,3,471.780002117157
14898,23,6,1303.51999241114
18121,149,2,673.099999904633
12577,35,3,657.799993678927
14737,3,3,1164.5499932766
15408,264,1,267.179999351501
17491,1,10,3558.86995428801
13462,252,1,151.499998569489
12612,74,1,704.039992332459
14055,106,1,725.640011310577
15918,190,2,334.229997396469
12985,0,2,1239.3799931705
12867,26,7,4036.81998124719
17797,22,3,780.429993182421
17201,53,1,342.630003154278
14873,210,1,519.679997444153
13207,15,2,250.259999275208
12527,81,3,348.709995388985
15612,36,2,195.149997711182
16012,35,3,1415.2899915278
15246,238,2,514.149995803833
17542,269,1,170.749998785555
16216,267,1,914.92998790741
16226,203,3,255.120001316071
14888,207,1,369.20000243187
14320,206,2,477.789999127388
17414,43,2,777.999986410141
12409,78,3,11072.6700003743
15374,128,1,168.000001430511
14499,26,3,815.319994539022
15315,64,2,570.499999761581
18085,330,2,689.949989318848
14642,58,1,96.1199951171875
14924,245,1,310.050000667572
13497,282,2,348.049998998642
12790,192,1,324.919996261597
16810,192,1,309.539993524551
15945,365,1,181.000003814697
17508,280,1,387.310003876686
15655,243,1,560.669993788004
14216,3,4,1839.29997766018
14652,77,1,114.179998934269
17967,371,1,123.069998800755
12441,366,1,173.55000063777
16913,290,1,113.440001070499
13572,205,1,1384.24998879433
15468,51,2,467.509992599487
16811,4,2,547.069997310638
16233,71,3,536.679998636246
16998,149,4,295.000002384186
15791,43,2,1612.68998658657
13887,204,1,349.549995183945
15705,201,1,143.099998474121
17695,131,2,765.339991301298
18053,70,1,300.019997835159
13273,113,1,138.979999318719
16403,312,1,177.500001430511
17126,152,5,1004.74999468029
15569,103,5,1375.70998883247
13690,59,1,172.249998092651
12508,26,2,398.26999989152
15978,77,1,1098.77999979258
13938,35,1,71.6599996089935
15723,364,1,203.09999704361
14066,266,1,152.549998283386
16947,235,1,406.479997158051
15247,122,1,355.999996185303
15264,64,1,393.739991664886
15740,49,1,154.880001306534
13800,309,1,558.320001870394
12509,284,1,176.499996900558
15075,77,1,773.029999017715
13428,10,1,218.469998240471
15790,10,1,220.849998950958
12831,262,1,215.049998044968
13341,260,1,775.849998950958
17899,159,1,155.799999564886
15007,159,1,156.909996628761
16181,73,1,305.539999961853
12602,58,1,153.11999797821
14431,302,1,470.359995365143
16471,274,1,223.949999809265
18086,274,1,101.339998960495
13106,133,1,76.5
17428,0,28,17256.8499438465
16814,14,21,6509.09994637966
14518,64,1,174.369999647141
13049,64,2,656.67999625206
13892,26,4,632.969992637634
13023,64,2,689.89999461174
14257,64,5,3099.71997103095
17231,12,10,3174.31996913254
13806,63,1,256.379996776581
12683,4,15,8476.56994566321
17528,1,8,3628.49998113513
17800,37,9,1199.00998663902
18210,1,6,2621.37997770309
14944,29,12,5900.24995034933
14606,1,93,12156.6499010324
14096,4,17,65164.7899971604
17861,3,8,2100.79997956753
18217,29,2,621.74999755621
15184,29,2,406.759997278452
16440,7,5,3640.66997015476
15694,0,14,6479.40001583099
16748,17,5,1515.89999580383
16365,17,9,1540.41996973753
13924,1,6,1838.84999071062
15116,17,4,1352.7499910295
15949,16,2,364.720002532005
13040,8,2,676.989996731281
14282,3,15,3729.33995130658
14298,8,44,51527.2997208983
12955,1,11,4757.15999871492
17768,8,3,2273.17996227741
15862,8,4,832.879996210337
15889,156,2,446.869996011257
16143,3,6,2424.93997481465
13652,45,3,1095.07998681068
15048,65,4,384.049997717142
17596,23,7,2827.9299506247
17869,107,5,428.180000513792
17954,5,12,2332.71998402476
14673,3,5,1736.39998054504
13874,358,1,540.449997425079
17392,306,2,457.909992992878
13627,59,5,1638.46998298168
15811,22,6,2218.61997976899
17069,28,9,2709.69998461008
16612,32,4,1187.6599843502
12836,59,4,2612.85997825861
12929,311,1,117.849998474121
15939,89,15,6115.00993621349
14587,18,9,1601.13999402523
15658,190,5,1024.09999704361
16841,36,6,1869.81998664141
16493,79,4,1351.62999859452
12598,9,8,3023.08000040054
12811,260,3,514.850000619888
12428,25,9,7956.4599635303
15456,283,3,447.219994276762
14128,60,2,637.49999704957
13720,116,4,799.900000810623
17929,11,4,842.999988555908
18108,254,1,270.999999523163
12643,128,6,3344.63999247551
16746,4,18,6697.65992334485
17955,198,4,557.300003886223
15643,191,3,663.999999582767
14842,43,4,2824.68998456001
14315,44,6,2481.12997603416
16117,189,1,232.209999024868
16168,10,27,3787.59999012947
16816,103,4,417.059997558594
16899,7,6,1281.55999529362
14265,109,2,530.179997205734
12633,58,4,2163.9799670279
12378,129,1,4008.61998769641
16102,42,3,1842.13999158144
13975,31,6,2526.27997815609
15089,10,6,2420.8399784863
13593,108,5,2037.07998454571
17242,108,2,1135.04000642896
14060,4,19,6140.41991680861
14418,3,3,1937.24999824166
16340,107,1,549.069997638464
14196,106,1,335.519995689392
16236,78,1,432.199994802475
17163,21,2,293.099996566772
13127,77,1,259.169998645782
12940,54,2,913.5399967134
16934,54,2,950.930000901222
16533,19,3,1095.55999815464
14741,11,6,1400.33999368548
15012,53,2,423.039995253086
15335,53,1,173.969999521971
14623,32,5,889.249983161688
12430,43,1,256.39999628067
13654,43,6,2707.32999679446
15023,3,11,6802.75994822383
16680,43,1,183.700001001358
15014,43,2,260.169999480248
14232,42,5,2048.06998068094
15267,22,5,1717.35998725891
17054,28,5,1356.32998931408
13450,26,6,2043.72001737356
13305,4,10,2000.85999655724
13117,21,8,984.909995079041
12498,21,3,403.699998378754
17904,21,1,191.669997632504
13960,21,2,230.219998836517
17097,2,8,954.420001164079
13831,16,6,2202.98996722698
14553,19,5,859.269995391369
17002,85,3,1493.7299952507
12539,22,4,5568.34997177124
16721,262,1,292.469999074936
12564,261,1,456.899999141693
15513,33,19,14758.2198998332
16170,50,6,1885.0499933064
14513,100,3,455.589996814728
15123,7,2,2199.30999231339
14009,198,2,695.609997034073
16644,177,2,833.779992640018
17673,1,6,1629.11999224126
16866,140,3,207.739998161793
17070,114,1,312.139996409416
17460,94,6,622.429992347956
13210,93,1,353.480000019073
15488,92,1,91.319995880127
13330,92,3,1140.9299902916
15701,2,4,1542.13999001682
14419,10,6,1058.05999401212
18278,73,1,173.899997234344
18242,72,4,2232.48999357224
12700,7,4,4939.98998120427
15821,44,2,570.959997236729
14681,71,3,498.949999809265
12872,326,2,599.97000336647
14841,53,6,3295.75996524096
17190,58,2,444.740001410246
13142,19,1,307.089993447065
15157,3,3,1936.07000315189
17564,24,3,454.009993195534
17267,127,2,317.619998157024
16034,196,3,437.699996113777
14691,30,5,2114.32998275757
14861,52,1,125.789996981621
